LAMMPS output created by EMC v9.4.4, build Jul 30 2020 08:29:59

          89  atoms
          82  bonds
         141  angles
         186  dihedrals
          88  impropers

           9  atom types
           8  bond types
          14  angle types
          16  dihedral types
          12  improper types

             0          10.63  xlo xhi
             0          10.63  ylo yhi
             0          10.63  zlo zhi

Masses

       1   12.01115  # c
       2   18.99840  # f
       3    1.00797  # ho
       4    1.00797  # hw
       5   15.99940  # o*
       6   15.99940  # o=
       7   15.99940  # oc
       8   15.99940  # oh
       9   32.06400  # s

Atoms

       1       1   2 -0.2500   8.2926422511   4.5745550845  10.1705818531  # f
       2       1   1  0.7500   7.7355652595   4.0850237848   9.0105424633  # c
       3       1   2 -0.2500   7.5756521265   2.6816516005   9.1807508395  # f
       4       1   1  0.5000   6.4338891162   4.9053732129   8.7906612514  # c
       5       1   2 -0.2500   5.8073795427   4.2659406726   7.6994004596  # f
       6       1   1  0.5000   6.7177266196   6.3134124489   8.4340763986  # c
       7       1   2 -0.2500   7.2372480985   6.2563666129   7.1900714091  # f
       8       1   1  0.5000   5.5506743043   7.3077770269   8.5350576068  # c
       9       1   2 -0.2500   4.2654804294   6.7245855921   8.8152523854  # f
      10       1   1  0.5000   5.5370451929   8.2085523843   7.3123071840  # c
      11       1   2 -0.2500   6.7211494713   8.8813221201   7.2509569756  # f
      12       1   1  0.5000   4.4563675470   9.3521459406   7.3883192485  # c
      13       1   2 -0.2500   4.8506297245  10.3111396373   8.3654505098  # f
      14       1   1  0.5000   4.1595562797  10.1574419990   6.1168692009  # c
      15       1   2 -0.2500   5.2506960865  10.8655022761   5.7410606186  # f
      16       1   1  0.5000   3.7873887895   9.2210123165   4.9376751887  # c
      17       1   2 -0.2500   2.9646486469   8.1198158014   5.3939111484  # f
      18       1   1  0.5000   3.1539640850   9.8282234283   3.5760965776  # c
      19       1   2 -0.2500   1.9130796372   9.1978631290   3.4548294336  # f
      20       1   1  0.5000   3.2019851362  11.3865301990   3.4455741984  # c
      21       1   2 -0.2500   3.0997072987  12.1150299080   4.5731177809  # f
      22       1   1  0.5000   2.5822993647  12.1371071678   2.2253679187  # c
      23       1   2 -0.2500   2.2986972477  13.4251442823   2.6216066664  # f
      24       1   1  0.5000   3.5451835106  12.1776493498   1.0390388990  # c
      25       1   2 -0.2500   4.3805149728  11.0842390692   0.9297763007  # f
      26       1   1  0.5000   4.4843339207  13.3304525675   0.7405985574  # c
      27       1   2 -0.2500   5.0658215564  13.0768325821  -0.5297826183  # f
      28       1   1  0.5000   5.6905041524  13.8881906062   1.5020034062  # c
      29       1   2 -0.2500   5.5290340398  15.2585945297   1.3961190476  # f
      30       1   1  0.3830   6.2565610114  13.8235815417   2.9680362897  # c
      31       1   7 -0.2660   6.3064881338  12.5489908792   3.5553340817  # oc
      32       1   1  0.6330   7.4317132921  11.7270083876   3.5649987282  # c
      33       1   2 -0.2500   7.1325178792  10.3388025046   3.5065297120  # f
      34       1   1  0.3830   8.1490613795  12.0413875831   4.8854142073  # c
      35       1   1  0.7500   8.8738760585  13.4935305528   4.7977828510  # c
      36       1   2 -0.2500   8.0675206480  14.5428682804   5.2018416662  # f
      37       1   2 -0.2500   9.9509418391  13.7498247563   5.7085937027  # f
      38       1   2 -0.2500   9.2987096441  13.7786675579   3.4671470621  # f
      39       1   7 -0.2660   8.9093432228  10.7890193955   5.0853025448  # oc
      40       1   1  0.6330   9.9646463596  10.2981484444   4.2837235379  # c
      41       1   2 -0.2500   9.9311241018  10.8894727840   2.9620062236  # f
      42       1   1  0.5650  11.1251315606  10.9648475544   5.1830751326  # c
      43       1   2 -0.2500  12.1524505755  10.0912103336   5.2976178403  # f
      44       1   9  0.2779  10.9726445760  11.7277173890   6.9175897369  # s
      45       1   6 -0.1143  11.6681991086  13.0004902200   7.0945466754  # o=
      46       1   8 -0.5384  11.9950728727  10.9485903194   8.0789312408  # oh
      47       1   3  0.4241  11.9959600434  11.3561644660   8.9181668684  # ho
      48       1   6 -0.1143   9.6030549437  11.7363674584   7.3625612051  # o=
      49       1   2 -0.2500  11.4709799706  12.0631310034   4.3904162485  # f
      50       1   2 -0.2500   9.8517380590   8.9246995904   4.1785678353  # f
      51       1   2 -0.2500   7.2845733732  12.1939217394   5.9882922500  # f
      52       1   2 -0.2500   8.1443072215  12.1253492740   2.4147123251  # f
      53       1   1  0.7500   5.4966743446  14.5328152393   4.1306437013  # c
      54       1   2 -0.2500   6.1354115626  15.6881629353   4.3842714331  # f
      55       1   2 -0.2500   5.3150642885  13.9794110209   5.3129115429  # f
      56       1   2 -0.2500   4.1866179583  14.9816266906   3.7468561785  # f
      57       1   2 -0.2500   7.4717815369  14.5206534147   2.8567934482  # f
      58       1   2 -0.2500   6.7462802431  13.4928948863   0.6696692368  # f
      59       1   2 -0.2500   3.5436988913  14.4043595990   0.5492404741  # f
      60       1   2 -0.2500   2.7927746264  12.0262600602  -0.1224260122  # f
      61       1   2 -0.2500   1.4613120426  11.4443770751   1.8898400470  # f
      62       1   2 -0.2500   4.4772953554  11.4738252130   3.2875946167  # f
      63       1   2 -0.2500   3.8496861897   9.4164128439   2.4953039178  # f
      64       1   2 -0.2500   5.0256411013   8.7844656582   4.5128359309  # f
      65       1   2 -0.2500   3.2098343588  11.0770021708   6.4960790734  # f
      66       1   2 -0.2500   3.1699423068   8.8272478660   7.7401270583  # f
      67       1   2 -0.2500   5.3878215211   7.4781218148   6.1835487125  # f
      68       1   2 -0.2500   5.9930599606   8.1589982043   9.5550099562  # f
      69       1   2 -0.2500   7.6762933677   6.8397020089   9.3534616195  # f
      70       1   2 -0.2500   5.5171515627   4.7850543392   9.8276134431  # f
      71       1   2 -0.2500   8.6141290019   4.3182088188   7.9865299665  # f
      72       2   5 -0.7982   9.9395719809   9.7864111695   9.6071920009  # o*
      73       2   4  0.3991   9.8959036462  10.0031281678   8.6889160324  # hw
      74       2   4  0.3991  10.9185148987  10.0399667912   9.7159151905  # hw
      75       3   5 -0.7982   1.6266521637   6.1220363806   3.9385009535  # o*
      76       3   4  0.3991   0.9141866444   6.6228876514   3.4770720316  # hw
      77       3   4  0.3991   1.0934662209   5.6528468442   4.6162106147  # hw
      78       4   5 -0.7982   1.2760453061   6.2041836270   7.7971954436  # o*
      79       4   4  0.3991   1.7781429862   5.8785188081   8.5302483457  # hw
      80       4   4  0.3991   1.7019077298   6.9694033208   7.3801587743  # hw
      81       5   5 -0.7982   0.7596381957   8.8666134006   1.0861560808  # o*
      82       5   4  0.3991   0.4301709452   9.6554044862   0.6630910286  # hw
      83       5   4  0.3991   0.6622634937   9.0892126139   2.0571336893  # hw
      84       6   5 -0.7982  10.5673158643   8.4209457834   6.9156082837  # o*
      85       6   4  0.3991  10.5170787720   9.3499917122   6.7546167349  # hw
      86       6   4  0.3991  11.4716512649   8.0858838327   6.5935942753  # hw
      87       7   5 -0.7982   3.2365752199   7.3897727999   0.5732684998  # o*
      88       7   4  0.3991   2.9393356764   6.6505371990   1.0544016514  # hw
      89       7   4  0.3991   4.1164095821   7.4027856042   0.9543846009  # hw

Bonds

       1       2       2       1  # c,f
       2       2       2      71  # c,f
       3       2       2       3  # c,f
       4       1       2       4  # c,c
       5       2       4      70  # c,f
       6       2       4       5  # c,f
       7       1       4       6  # c,c
       8       2       6      69  # c,f
       9       2       6       7  # c,f
      10       1       6       8  # c,c
      11       2       8      68  # c,f
      12       2       8       9  # c,f
      13       1       8      10  # c,c
      14       2      10      67  # c,f
      15       2      10      11  # c,f
      16       1      10      12  # c,c
      17       2      12      66  # c,f
      18       2      12      13  # c,f
      19       1      12      14  # c,c
      20       2      14      65  # c,f
      21       2      14      15  # c,f
      22       1      14      16  # c,c
      23       2      16      64  # c,f
      24       2      16      17  # c,f
      25       1      16      18  # c,c
      26       2      18      63  # c,f
      27       2      18      19  # c,f
      28       1      18      20  # c,c
      29       2      20      62  # c,f
      30       2      20      21  # c,f
      31       1      20      22  # c,c
      32       2      22      61  # c,f
      33       2      22      23  # c,f
      34       1      22      24  # c,c
      35       2      24      60  # c,f
      36       2      24      25  # c,f
      37       1      24      26  # c,c
      38       2      26      59  # c,f
      39       2      26      27  # c,f
      40       1      26      28  # c,c
      41       2      28      58  # c,f
      42       2      28      29  # c,f
      43       1      28      30  # c,c
      44       2      30      57  # c,f
      45       3      30      31  # c,oc
      46       1      30      53  # c,c
      47       3      32      31  # c,oc
      48       2      32      52  # c,f
      49       2      32      33  # c,f
      50       1      32      34  # c,c
      51       2      34      51  # c,f
      52       1      34      35  # c,c
      53       3      34      39  # c,oc
      54       2      35      38  # c,f
      55       2      35      36  # c,f
      56       2      35      37  # c,f
      57       3      40      39  # c,oc
      58       2      40      50  # c,f
      59       2      40      41  # c,f
      60       1      40      42  # c,c
      61       2      42      49  # c,f
      62       2      42      43  # c,f
      63       4      42      44  # c,s
      64       7      48      44  # o=,s
      65       7      45      44  # o=,s
      66       8      46      44  # oh,s
      67       5      47      46  # ho,oh
      68       2      53      56  # c,f
      69       2      53      54  # c,f
      70       2      53      55  # c,f
      71       6      73      72  # hw,o*
      72       6      74      72  # hw,o*
      73       6      76      75  # hw,o*
      74       6      77      75  # hw,o*
      75       6      79      78  # hw,o*
      76       6      80      78  # hw,o*
      77       6      82      81  # hw,o*
      78       6      83      81  # hw,o*
      79       6      85      84  # hw,o*
      80       6      86      84  # hw,o*
      81       6      88      87  # hw,o*
      82       6      89      87  # hw,o*

Angles

       1       8       1       2      71  # f,c,f
       2       8       1       2       3  # f,c,f
       3       2       4       2       1  # c,c,f
       4       2       2       4      70  # c,c,f
       5       2       2       4       5  # c,c,f
       6       1       2       4       6  # c,c,c
       7       8       3       2      71  # f,c,f
       8       2       4       2       3  # c,c,f
       9       2       4       2      71  # c,c,f
      10       2       4       6      69  # c,c,f
      11       2       4       6       7  # c,c,f
      12       1       4       6       8  # c,c,c
      13       8       5       4      70  # f,c,f
      14       2       6       4       5  # c,c,f
      15       2       6       4      70  # c,c,f
      16       2       6       8      68  # c,c,f
      17       2       6       8       9  # c,c,f
      18       1       6       8      10  # c,c,c
      19       8       7       6      69  # f,c,f
      20       2       8       6       7  # c,c,f
      21       2       8       6      69  # c,c,f
      22       2       8      10      67  # c,c,f
      23       2       8      10      11  # c,c,f
      24       1       8      10      12  # c,c,c
      25       8       9       8      68  # f,c,f
      26       2      10       8       9  # c,c,f
      27       2      10       8      68  # c,c,f
      28       2      10      12      66  # c,c,f
      29       2      10      12      13  # c,c,f
      30       1      10      12      14  # c,c,c
      31       8      11      10      67  # f,c,f
      32       2      12      10      11  # c,c,f
      33       2      12      10      67  # c,c,f
      34       2      12      14      65  # c,c,f
      35       2      12      14      15  # c,c,f
      36       1      12      14      16  # c,c,c
      37       8      13      12      66  # f,c,f
      38       2      14      12      13  # c,c,f
      39       2      14      12      66  # c,c,f
      40       2      14      16      64  # c,c,f
      41       2      14      16      17  # c,c,f
      42       1      14      16      18  # c,c,c
      43       8      15      14      65  # f,c,f
      44       2      16      14      15  # c,c,f
      45       2      16      14      65  # c,c,f
      46       2      16      18      63  # c,c,f
      47       2      16      18      19  # c,c,f
      48       1      16      18      20  # c,c,c
      49       8      17      16      64  # f,c,f
      50       2      18      16      17  # c,c,f
      51       2      18      16      64  # c,c,f
      52       2      18      20      62  # c,c,f
      53       2      18      20      21  # c,c,f
      54       1      18      20      22  # c,c,c
      55       8      19      18      63  # f,c,f
      56       2      20      18      19  # c,c,f
      57       2      20      18      63  # c,c,f
      58       2      20      22      61  # c,c,f
      59       2      20      22      23  # c,c,f
      60       1      20      22      24  # c,c,c
      61       8      21      20      62  # f,c,f
      62       2      22      20      21  # c,c,f
      63       2      22      20      62  # c,c,f
      64       2      22      24      60  # c,c,f
      65       2      22      24      25  # c,c,f
      66       1      22      24      26  # c,c,c
      67       8      23      22      61  # f,c,f
      68       2      24      22      23  # c,c,f
      69       2      24      22      61  # c,c,f
      70       2      24      26      59  # c,c,f
      71       2      24      26      27  # c,c,f
      72       1      24      26      28  # c,c,c
      73       8      25      24      60  # f,c,f
      74       2      26      24      25  # c,c,f
      75       2      26      24      60  # c,c,f
      76       2      26      28      58  # c,c,f
      77       2      26      28      29  # c,c,f
      78       1      26      28      30  # c,c,c
      79       8      27      26      59  # f,c,f
      80       2      28      26      27  # c,c,f
      81       2      28      26      59  # c,c,f
      82       2      28      30      57  # c,c,f
      83       3      28      30      31  # c,c,oc
      84       1      28      30      53  # c,c,c
      85       8      29      28      58  # f,c,f
      86       2      30      28      29  # c,c,f
      87       2      30      28      58  # c,c,f
      88       5      30      31      32  # c,oc,c
      89       2      30      53      56  # c,c,f
      90       2      30      53      54  # c,c,f
      91       2      30      53      55  # c,c,f
      92       9      57      30      31  # f,c,oc
      93       3      53      30      31  # c,c,oc
      94       9      52      32      31  # f,c,oc
      95       9      33      32      31  # f,c,oc
      96       3      34      32      31  # c,c,oc
      97       2      32      34      51  # c,c,f
      98       1      32      34      35  # c,c,c
      99       3      32      34      39  # c,c,oc
     100       8      33      32      52  # f,c,f
     101       2      34      32      33  # c,c,f
     102       2      34      32      52  # c,c,f
     103       2      34      35      38  # c,c,f
     104       2      34      35      36  # c,c,f
     105       2      34      35      37  # c,c,f
     106       5      34      39      40  # c,oc,c
     107       2      35      34      51  # c,c,f
     108       3      35      34      39  # c,c,oc
     109       8      36      35      38  # f,c,f
     110       8      36      35      37  # f,c,f
     111       8      37      35      38  # f,c,f
     112       9      51      34      39  # f,c,oc
     113       9      50      40      39  # f,c,oc
     114       9      41      40      39  # f,c,oc
     115       3      42      40      39  # c,c,oc
     116       2      40      42      49  # c,c,f
     117       2      40      42      43  # c,c,f
     118       4      40      42      44  # c,c,s
     119       8      41      40      50  # f,c,f
     120       2      42      40      41  # c,c,f
     121       2      42      40      50  # c,c,f
     122       6      42      44      48  # c,s,o=
     123       6      42      44      45  # c,s,o=
     124       7      42      44      46  # c,s,oh
     125       8      43      42      49  # f,c,f
     126      10      43      42      44  # f,c,s
     127      10      49      42      44  # f,c,s
     128      11      47      46      44  # ho,oh,s
     129      13      45      44      48  # o=,s,o=
     130      14      45      44      46  # o=,s,oh
     131      14      48      44      46  # o=,s,oh
     132       2      53      30      57  # c,c,f
     133       8      54      53      56  # f,c,f
     134       8      54      53      55  # f,c,f
     135       8      55      53      56  # f,c,f
     136      12      73      72      74  # hw,o*,hw
     137      12      76      75      77  # hw,o*,hw
     138      12      79      78      80  # hw,o*,hw
     139      12      82      81      83  # hw,o*,hw
     140      12      85      84      86  # hw,o*,hw
     141      12      88      87      89  # hw,o*,hw

Dihedrals

       1       9       1       2       4      70  # f,c,c,f
       2       9       1       2       4       5  # f,c,c,f
       3       2       6       4       2       1  # c,c,c,f
       4       2       2       4       6      69  # c,c,c,f
       5       2       2       4       6       7  # c,c,c,f
       6       1       2       4       6       8  # c,c,c,c
       7       9       3       2       4      70  # f,c,c,f
       8       9       3       2       4       5  # f,c,c,f
       9       2       6       4       2       3  # c,c,c,f
      10       2       4       6       8      68  # c,c,c,f
      11       2       4       6       8       9  # c,c,c,f
      12       1       4       6       8      10  # c,c,c,c
      13       9       5       4       2      71  # f,c,c,f
      14       9       5       4       6      69  # f,c,c,f
      15       9       5       4       6       7  # f,c,c,f
      16       2       8       6       4       5  # c,c,c,f
      17       2       6       4       2      71  # c,c,c,f
      18       2       6       8      10      67  # c,c,c,f
      19       2       6       8      10      11  # c,c,c,f
      20       1       6       8      10      12  # c,c,c,c
      21       9       7       6       4      70  # f,c,c,f
      22       9       7       6       8      68  # f,c,c,f
      23       9       7       6       8       9  # f,c,c,f
      24       2      10       8       6       7  # c,c,c,f
      25       2       8       6       4      70  # c,c,c,f
      26       2       8      10      12      66  # c,c,c,f
      27       2       8      10      12      13  # c,c,c,f
      28       1       8      10      12      14  # c,c,c,c
      29       9       9       8       6      69  # f,c,c,f
      30       9       9       8      10      67  # f,c,c,f
      31       9       9       8      10      11  # f,c,c,f
      32       2      12      10       8       9  # c,c,c,f
      33       2      10       8       6      69  # c,c,c,f
      34       2      10      12      14      65  # c,c,c,f
      35       2      10      12      14      15  # c,c,c,f
      36       1      10      12      14      16  # c,c,c,c
      37       9      11      10       8      68  # f,c,c,f
      38       9      11      10      12      66  # f,c,c,f
      39       9      11      10      12      13  # f,c,c,f
      40       2      14      12      10      11  # c,c,c,f
      41       2      12      10       8      68  # c,c,c,f
      42       2      12      14      16      64  # c,c,c,f
      43       2      12      14      16      17  # c,c,c,f
      44       1      12      14      16      18  # c,c,c,c
      45       9      13      12      10      67  # f,c,c,f
      46       9      13      12      14      65  # f,c,c,f
      47       9      13      12      14      15  # f,c,c,f
      48       2      16      14      12      13  # c,c,c,f
      49       2      14      12      10      67  # c,c,c,f
      50       2      14      16      18      63  # c,c,c,f
      51       2      14      16      18      19  # c,c,c,f
      52       1      14      16      18      20  # c,c,c,c
      53       9      15      14      12      66  # f,c,c,f
      54       9      15      14      16      64  # f,c,c,f
      55       9      15      14      16      17  # f,c,c,f
      56       2      18      16      14      15  # c,c,c,f
      57       2      16      14      12      66  # c,c,c,f
      58       2      16      18      20      62  # c,c,c,f
      59       2      16      18      20      21  # c,c,c,f
      60       1      16      18      20      22  # c,c,c,c
      61       9      17      16      14      65  # f,c,c,f
      62       9      17      16      18      63  # f,c,c,f
      63       9      17      16      18      19  # f,c,c,f
      64       2      20      18      16      17  # c,c,c,f
      65       2      18      16      14      65  # c,c,c,f
      66       2      18      20      22      61  # c,c,c,f
      67       2      18      20      22      23  # c,c,c,f
      68       1      18      20      22      24  # c,c,c,c
      69       9      19      18      16      64  # f,c,c,f
      70       9      19      18      20      62  # f,c,c,f
      71       9      19      18      20      21  # f,c,c,f
      72       2      22      20      18      19  # c,c,c,f
      73       2      20      18      16      64  # c,c,c,f
      74       2      20      22      24      60  # c,c,c,f
      75       2      20      22      24      25  # c,c,c,f
      76       1      20      22      24      26  # c,c,c,c
      77       9      21      20      18      63  # f,c,c,f
      78       9      21      20      22      61  # f,c,c,f
      79       9      21      20      22      23  # f,c,c,f
      80       2      24      22      20      21  # c,c,c,f
      81       2      22      20      18      63  # c,c,c,f
      82       2      22      24      26      59  # c,c,c,f
      83       2      22      24      26      27  # c,c,c,f
      84       1      22      24      26      28  # c,c,c,c
      85       9      23      22      20      62  # f,c,c,f
      86       9      23      22      24      60  # f,c,c,f
      87       9      23      22      24      25  # f,c,c,f
      88       2      26      24      22      23  # c,c,c,f
      89       2      24      22      20      62  # c,c,c,f
      90       2      24      26      28      58  # c,c,c,f
      91       2      24      26      28      29  # c,c,c,f
      92       1      24      26      28      30  # c,c,c,c
      93       9      25      24      22      61  # f,c,c,f
      94       9      25      24      26      59  # f,c,c,f
      95       9      25      24      26      27  # f,c,c,f
      96       2      28      26      24      25  # c,c,c,f
      97       2      26      24      22      61  # c,c,c,f
      98       2      26      28      30      57  # c,c,c,f
      99       3      26      28      30      31  # c,c,c,oc
     100       1      26      28      30      53  # c,c,c,c
     101       9      27      26      24      60  # f,c,c,f
     102       9      27      26      28      58  # f,c,c,f
     103       9      27      26      28      29  # f,c,c,f
     104       2      30      28      26      27  # c,c,c,f
     105       2      28      26      24      60  # c,c,c,f
     106       4      28      30      31      32  # c,c,oc,c
